Ko mombe’upy ohenduká kuri chéve che ru. ama oikomi ka’aguy hovy’ûvare	Ko mombe’upy ndohenduká kuri chéve che ru. ama ndoikomi ka’aguy hovy’ûvare	TYPE:NEG
(mba’e vai itenonde haguâ tekotevênte yvyporakuéra hekokatúva ndojapói mba’eve).	(mba’e vai itenonde haguâ tekotevênte yvyporakuéra hekokatúva ndojapói mba’eve).	NOCHANGE
Pakova roguépe omo’â hembi’ukuéra. che rasy	Pakova roguépe remo’â nderembi’ukuéra. nde nderasy	PERSON:2_SI
Y ñe’ẽ opararã ohasávo yvykuáre	Y ñe’ẽ opararã ohasávo yvykuáre	NOCHANGE
Nde nderejapói ha’e nombotujaimi che ogyke - ha’e ndombyaimi che ogyke	Nde rejapo ha’e ombotujaimi che ogyke - ha’e ombyaimi che ogyke	TYPE:AFF
Ko mombe’upy ohenduká kuri chéve che ru. mombe’ukuéra omboty kuri pende arete	Ko mombe’upy ohendukáta chéve che ru. mombe’ukuéra ombotyta pende arete	TENSE:FUT_SIM
Ore temimbo’e tie’ỹ ojapopami che ajavými iñeikotevẽva akuápe	Ore temimbo’e tie’ỹ nojapopami che ndajavýimi iñeikotevẽva akuápe	TYPE:NEG
Peẽ napejapómi ogyke pokã ha’e ombojára kuri mbovy apekuéra	Nde nderejapómi ogyke pokã nde rembojára kuri mbovy apekuéra	PERSON:2_SI
Ha’e ndombojaruita ko po ojupi	Ha’e ndombojaruita hína ko po ojupíhina	ASPECT:IPFV
Tavaguasu ojeaho’i reboso ñembyasýpe ha itindy, okirirĩ. ha’ete ku hasẽva kirirĩháme, tesay’ỹme. ikatu te’onguety voi ra’e.	Tavaguasu ojeaho’i reboso ñembyasýpe ha itindy, okirirĩ. ha’ete ku hasẽva kirirĩháme, tesay’ỹme. ikatu te’onguety voi ra’e.	NOCHANGE
Ha’e kuéra oguereko tembi’u ramo,	Ha’e kuéra oguereko tembi’u ramo,	NOCHANGE
Che rasy apurahéi kuri	Che rasypota hina apurahéihina kuri	ASPECT:IPFV
Che mba’éma ko ykua ku mbói oñorairõ	Ndachemba’ei ko ykua ku mbói noñorairõi	TYPE:NEG
Mombe’ukuéra omboty kuri pende arete ha’e nombotujaimi che ogyke - ha’e ndombyaimi che ogyke	Mombe’ukuéra ombotyta pende arete ha’e ombotujáta che ogyke - ha’e ombyaíta che ogyke	TENSE:FUT_SIM
Che mba’éma ko ykua oipuru hikuái ka’a ha ho’u terere.	Nde mba’e ko ykua nde reipuru ka’a ha re’u terere.	PERSON:2_SI
Ñande rape pyahurã.	Ñande rape pyahurã.	NOCHANGE
Ha’eva’erãmo’ãkuri peteĩ katupyry mbarete	Ha’eva’erãmo’ãkuri peteĩ katupyry mbarete	NOCHANGE
Ama oikomi ka’aguy hovy’ûvare ha’e oguapy	Che aikomi ka’aguy hovy’ûvare che aguapy	PERSON:1_SI
Pakova roguépe omo’â hembi’ukuéra. okũmbymi hikuái	Pakova roguépe ndomo’âi hembi’ukuéra. ndokũmbýimi hikuái	TYPE:NEG
Peteĩ ára ndaje vichokuéra oñomboaty hikuái ka’aguýpe. ha’e oñomongetase ha ombosako’i haguã peteĩ ñani guasu.	Peteĩ ára ndaje vichokuéra oñomboaty hikuái ka’aguýpe. ha’e oñomongetase ha ombosako’i haguã peteĩ ñani guasu.	NOCHANGE
Temirendukuéra omongakuaa amo ñemuha osapukái kuri	Temirendukuéra omongakuaata amo ñemuha osapukáita	TENSE:FUT_SIM
Mombe’ukuéra omboty kuri pende arete amo ñemuha osapukái kuri	Mombe’ukuéra ndombotyi kuri pende arete amo ñemuha nosapukái kuri	TYPE:NEG
Omimbi nomimbipáiva kuarahy rata omo’ã,	Omimbi nomimbipáiva kuarahy rata omo’ã,	NOCHANGE
Che rasy he’i ka’i ruvicha ta’ýra kuérape	Nde nderasy nde, ka’i ruvicha ere nde ta’yrakuérape	PERSON:2_SI
Che mba’éma ko ykua ko po ojupi	Che mba’éta ko ykua ko po ojupíta	TENSE:FUT_SIM
Mombe’ukuéra omboty kuri pende arete ha’e ombojerekuri umi kutuhakuéra poro’o	Mombe’ukuéra omboty kuri hína pende arete ha’e ombojerehina kuri umi kutuhakuéra tuicháva	ASPECT:IPFV
He’i ka’i ruvicha ta’ýra kuérape ko mombe’upy ohenduká kuri chéve che ru.	Nde, ka’i ruvicha ere nde ta’yrakuérape ko mombe’upy emohenduká kuri chéve nde.	PERSON:2_SI
Peẽ napejapómi ogyke pokã ha’e nombotujaimi che ogyke - ha’e ndombyaimi che ogyke	Peẽ napejapói kuri ogyke pokã ha’e ndombotujaikuri hina che ogyke - ha’e ndombyaikuri hina che ogyke	TENSE:PAS_REC
Ojupe peñomombarete va’erã	Ojupe peñomombarete va’erã	NOCHANGE
Ndaha’éi itavýva ñe’ẽ che ñe’ẽ porãite,	Ndaha’éi itavýva ñe’ẽ che ñe’ẽ porãite,	NOCHANGE
Ore temimbo’e tie’ỹ ojapopami ha’e ojupi kuri	Ore temimbo’e tie’ỹ nojapopami ha’e ndojupirí kuri	TYPE:NEG
Ore táva rérape roiméva ha ore táva pu’aka roguerekóva,	Ore táva rérape roiméva ha ore táva pu’aka roguerekóva,	NOCHANGE
Pohanohára akãguapy ndombovuta che ajavými iñeikotevẽva akuápe	Pohanohára akãguapy ndombovúi che ajavy iñeikotevẽva akuápe	TENSE:PRE_SIM
Ñande rekove.	Ñande rekove.	NOCHANGE
Ha upéi ñande paraguái	Ha upéi ñande paraguái	NOCHANGE
Ha’e ojupi kuri temirendukuéra omongakuaa	Ha’e ojupita temirendukuéra omongakuaata	TENSE:FUT_SIM
Che mba’éma ko ykua ha’e oguapy	Ndachemba’ei ko ykua ha’e ndoguapýi	TYPE:NEG
Mombe’ukuéra omboty kuri pende arete oipuru hikuái ka’a ha ho’u terere.	Mombe’ukuéra ndombotyi kuri pende arete ndoipurui hikuái ka’a térã ho’u terere.	TYPE:NEG
Ko po ojupi amo ñemuha osapukái kuri	Ko po ojupíta amo ñemuha osapukáita	TENSE:FUT_SIM
Temirendukuéra omongakuaa ama oikomi ka’aguy hovy’ûvare	Temirendukuéra ndomongakuaai ama ndoikomi ka’aguy hovy’ûvare	TYPE:NEG
Ha’e oguapy chéngo ndaikuaái upévape.	Nde reguapy ndéngo ndereikuaái upévape.	PERSON:2_SI
Apurahéi kuri ama oikomi ka’aguy hovy’ûvare	Ndapurahéi kuri ama ndoikomi ka’aguy hovy’ûvare	TYPE:NEG
Che ajavými iñeikotevẽva akuápe ko mombe’upy ohenduká kuri chéve che ru.	Che ajavy iñeikotevẽva akuápe ko mombe’upy ohenduka chéve che ru.	TENSE:PRE_SIM
Jaguarete katu itáicha okirirĩ. apurahéi kuri	Jaguarete katu itáicha okirirĩta. apurahéitta	TENSE:FUT_SIM
Avei topopo umi ñe’ẽ topo toikove	Avei topopo umi ñe’ẽ topo toikove	NOCHANGE
Ñe’ẽñemi ñangarekoha	Ñe’ẽñemi ñangarekoha	NOCHANGE
Ojepuru sa’y pytãngy péva ha’égui kuña sa’y ko yvóra tuichakue javeve.	Ojepuru sa’y pytãngy péva ha’égui kuña sa’y ko yvóra tuichakue javeve.	NOCHANGE
Ha’e ombojerekuri umi kutuhakuéra poro’o jaguarete katu itáicha okirirĩ.	Nde rembojerekuri umi kutuhakuéra tuicháva nde katu itáicha rekirirĩ.	PERSON:2_SI
Hagua omanóvape), hembipurukuéra yvy, ita ha kanguégui ijapopyréva.	Hagua omanóvape), hembipurukuéra yvy, ita ha kanguégui ijapopyréva.	NOCHANGE
Ha’ekuéra naiñemoñaréi kuri pohanohára akãguapy ndombovuta	Ha’ekuéra ndoñemoñaréi pohanohára akãguapy ndombovúi	TENSE:PRE_SIM
Pakova roguépe omo’â hembi’ukuéra. he’i ka’i ruvicha ta’ýra kuérape	Pakova roguépe remo’â nderembi’ukuéra. nde, ka’i ruvicha ere nde ta’yrakuérape	PERSON:2_SI
Mombe’ukuéra omboty kuri pende arete upérö (che) añani hína kuri	Mombe’ukuéra omboty pende arete upérõ (che) añani hína	TENSE:PRE_SIM
Ko po ojupi amo ñemuha osapukái kuri	Ko po ojupíhina amo ñemuha osapukái kuri hína	ASPECT:IPFV
Ko mombe’upy ohenduká kuri chéve che ru. ha’e oguapy	Ko mombe’upy emohenduká kuri chéve nde. nde reguapy	PERSON:2_SI
Ha’e oguapy jaguarete katu itáicha okirirĩ.	Che aguapy che katu itáicha akirirĩ.	PERSON:1_SI
Upérö (che) añani hína kuri ha’e oguapy	Upérõ (che) añanita hína ha’e oguapýta	TENSE:FUT_SIM
Pe techakuaa, ñepysyrõ, jehechauka ha ñeñangareko umi arandu yma	Pe techakuaa, ñepysyrõ, jehechauka ha ñeñangareko umi arandu yma	NOCHANGE
Temirendukuéra omongakuaa ku mbói oñorairõ	Temirendukuéra omongakuaa hína ku mbói oñorairõ hína	ASPECT:IPFV
Mbo’eharakuéra ateneoguápe aheja che ñe’ãpoty morotĩva	Mbo’eharakuéra ateneoguápe aheja che ñe’ãpoty morotĩva	NOCHANGE
Mombe’ukuéra omboty kuri pende arete amo ñemuha osapukái kuri	Mombe’ukuéra omboty kuri hína pende arete amo ñemuha osapukái kuri hína	ASPECT:IPFV
Ha’e ojupi kuri ore ndorokuave’ẽi umi tembi’ukuéra pytagua	Ha’e ojupi kuri hína ore ndorokuave’ẽi hina umi tembi’ukuéra pytagua	ASPECT:IPFV
Ku mbói oñorairõ nde reñembosarái hína	Ku mbói oñorairõ ikóni nde reñembosarái ikóni	ASPECT:INM
Nde reñembosarái hína ku mbói oñorairõ	Nde reñembosarái ikóni ku mbói oñorairõ ikóni	ASPECT:INM
Pe pu’ã ñamoñe’ẽ ñande poyvi potĩ sakãme,	Pe pu’ã ñamoñe’ẽ ñande poyvi potĩ sakãme,	NOCHANGE
Ha’e oguapy che nañemoingeta	Nde reguapy nde nareñemoingeta	PERSON:2_SI
Pakova roguépe omo’â hembi’ukuéra. ko mombe’upy ohenduká kuri chéve che ru.	Pakova roguépe ndomo’âi hembi’ukuéra. ko mombe’upy ndohenduká kuri chéve che ru.	TYPE:NEG
Che rasy upérö (che) añani hína kuri	Ñande rasy upérõ (ñande) ñañanihínakuri	PERSON:1_PL_INC
Apurahéi kuri temirendukuéra omongakuaa	Ndapurahéi kuri temirendukuéra ndomongakuaai	TYPE:NEG
(aty guasu rupive oñemba’apo arapytu rehe)	(aty guasu rupive oñemba’apo arapytu rehe)	NOCHANGE
Che mba’éma ko ykua amo ñemuha osapukái kuri	Che mba’éta ko ykua amo ñemuha osapukáita	TENSE:FUT_SIM
Mombe’ukuéra omboty kuri pende arete ha’e oguapy	Mombe’ukuéra ombotyta pende arete ha’e oguapýta	TENSE:FUT_SIM
Che ajavými iñeikotevẽva akuápe okũmbymi hikuái	Che ndajavýimi iñeikotevẽva akuápe ndokũmbýimi hikuái	TYPE:NEG
Nde ára jarohory.	Nde ára jarohory.	NOCHANGE
Pohanohára akãguapy ndombovuta nde nderejapói	Pohanohárakuera akãguapy ndombovúita ha’ekuéra ndojapói	PERSON:3_PL
Ore temimbo’e tie’ỹ ojapopami ku mbói oñorairõ	Ore temimbo’e tie’ỹ nojapopami ku mbói noñorairõi	TYPE:NEG
Oipuru hikuái ka’a ha ho’u terere. ha’ekuéra naiñemoñaréi kuri	Ñande jaipuru ka’a ha ja’u terere. ñande naiñañemoñaréi kuri	PERSON:1_PL_INC
Temirendukuéra omongakuaa ha’e ombojára kuri mbovy apekuéra	Temirendukuéra ndomongakuaai ha’e ndombojárai kuri mbovy apekuéra	TYPE:NEG
Ikatu hupytyrã ndaha’ei ko’árape jeikua mba’epa ñande, hákatu ñembotove pe ñande ha’eva	Ikatu hupytyrã ndaha’ei ko’árape jeikua mba’epa ñande, hákatu ñembotove pe ñande ha’eva	NOCHANGE
Tetã ñembyatypyre amandaje-mburuvicha rapépe	Tetã ñembyatypyre amandaje-mburuvicha rapépe	NOCHANGE
Nde reñembosarái hína ha’e ombojára kuri mbovy apekuéra	Che añembosarái hína che ambojára kuri mbovy apekuéra	PERSON:1_SI
Ore temimbo’e tie’ỹ ojapopami ha’ekuéra naiñemoñaréi kuri	Ore temimbo’e tie’ỹ ojapopa ha’ekuéra ndoñemoñaréi	TENSE:PRE_SIM
Tapicha marina-guápe.	Tapicha marina-guápe.	NOCHANGE
Che mba’éma ko ykua che ajavými iñeikotevẽva akuápe	Ore mba’e ko ykua ore rojavýimi iñeikotevẽva akuápe	PERSON:1_SI_EXC
Ha’ekuéra naiñemoñaréi kuri che rasy	Ore nairoñemoñaréi kuri ore rorasy	PERSON:1_PL_EXC
Oipuru hikuái ka’a ha ho’u terere. pakova roguépe omo’â hembi’ukuéra.	Ndoipurui hikuái ka’a térã ho’u terere. pakova roguépe ndomo’âi hembi’ukuéra.	TYPE:NEG
Hina tau ha kerana ñemoñare irundyha. ko mitã’i yvágaicha hesa hovy hasy ha	Hina tau ha kerana ñemoñare irundyha. ko mitã’i yvágaicha hesa hovy hasy ha	NOCHANGE
Che mba’éma ko ykua ko mombe’upy ohenduká kuri chéve che ru.	Nde mba’e ko ykua ko mombe’upy emohenduká kuri chéve nde.	PERSON:2_SI
Ha’e ombojára kuri mbovy apekuéra che ajavými iñeikotevẽva akuápe	Ha’e ndombojárai kuri mbovy apekuéra che ndajavýimi iñeikotevẽva akuápe	TYPE:NEG
Che rasy nde reñembosarái hína	Ndacherásyi nde nereñembosaráiri hína	TYPE:NEG
Peteĩ mba’e neporãva ojejapóva ha’e	Peteĩ mba’e neporãva ojejapóva ha’e	NOCHANGE
Ha ani orerejátei roñepy’ara’ã,	Ha ani orerejátei roñepy’ara’ã,	NOCHANGE
Jaguarete katu itáicha okirirĩ. pakova roguépe omo’â hembi’ukuéra.	Che katu itáicha akirirĩ. pakova roguépe amo’â cherembi’ukuéra.	PERSON:1_SI
Ore temimbo’e tie’ỹ ojapopami amo ñemuha osapukái kuri	Ore temimbo’e tie’ỹ ojapopata amo ñemuha osapukáita	TENSE:FUT_SIM
Ore ndorokuave’ẽi umi tembi’ukuéra pytagua pakova roguépe omo’â hembi’ukuéra.	Nde ndereikuave’ẽi umi tembi’ukuéra pytagua pakova roguépe pemo’â penderembi’ukuéra.	PERSON:2_PL
Pakova roguépe omo’â hembi’ukuéra. upérö (che) añani hína kuri	Pakova roguépe remo’â nderembi’ukuéra. upérõ (nde) reñanihínakuri	PERSON:2_SI
Che mba’éma ko ykua upérö (che) añani hína kuri	Nde mba’e ko ykua upérõ (nde) reñanihínakuri	PERSON:2_SI
Ha’e ojupi kuri ore ndorokuave’ẽi umi tembi’ukuéra pytagua	Che ajupi kuri che ndaikuave’ẽi umi tembi’ukuéra pytagua	PERSON:1_SI
Tupã, ñande jára, nde irũnamo oiko imombe’u katupýra nde kuña pavẽgui.	Tupã, ñande jára, nde irũnamo oiko imombe’u katupýra nde kuña pavẽgui.	NOCHANGE
Ha’e ojupi kuri nde nderemoheñói	Ñande jajupi kuri ñande ndañamoheñói	PERSON:1_PL_INC
Temirendukuéra omongakuaa che mba’éma ko ykua	Temirendukuéra omongakuaata che mba’éta ko ykua	TENSE:FUT_SIM
Mombe’ukuéra omboty kuri pende arete che nañemoingeta	Mombe’ukuéra omboty pende arete che nañemoingei	TENSE:PRE_SIM
Anichéne opuka guaikuru ñande rehe.	Anichéne opuka guaikuru ñande rehe.	NOCHANGE
Ojapo yvy ñemboja’o oñemba’apo porãve haguã administración-pe.	Ojapo yvy ñemboja’o oñemba’apo porãve haguã administración-pe.	NOCHANGE
Mbo’ehao - kuatiañe’ẽ -jasyteĩ -arateĩ	Mbo’ehao - kuatiañe’ẽ -jasyteĩ -arateĩ	NOCHANGE
Guive ojerereko va’erã ambue asunto-rõ ha opytáne upéicha oñemba’apo haguã hese oimeraẽva	Guive ojerereko va’erã ambue asunto-rõ ha opytáne upéicha oñemba’apo haguã hese oimeraẽva	NOCHANGE
Ha ñanepytuhê avei.	Ha ñanepytuhê avei.	NOCHANGE
Oguahẽma pytu’u ichupe.	Oguahẽma pytu’u ichupe.	NOCHANGE
Apurahéi kuri pohanohára akãguapy ndombovuta	Ha’ekuéra opurahéikuri pohanohárakuera akãguapy ndombovúita	PERSON:3_PL
Ama oikomi ka’aguy hovy’ûvare che nañemoingeta	Ama oiko ka’aguy hovy’ûvare che nañemoingei	TENSE:PRE_SIM
Ko po ojupi ha’e ombojára kuri mbovy apekuéra	Ko po ojupíhina ha’e ombojára kuri hína mbovy apekuéra	ASPECT:IPFV
Ha’e ohecha ko yvy ári ojehúva,	Ha’e ohecha ko yvy ári ojehúva,	NOCHANGE
Ha’e oguapy okũmbymi hikuái	Ha’e oguapýkuri okũmby kuri hikuái.	TENSE:PAS_REC
Che nañemoingeta che mba’éma ko ykua	Nde nareñemoingeta nde mba’e ko ykua	PERSON:2_SI
Tetãvore joapykuéra pegua	Tetãvore joapykuéra pegua	NOCHANGE
Jaguarete katu itáicha okirirĩ. ha’e ombojára kuri mbovy apekuéra	Jaguarete katu itáicha okirirĩta. ha’e ombojárata mbovy apekuéra	TENSE:FUT_SIM
Jaguarete katu itáicha okirirĩ. he’i ka’i ruvicha ta’ýra kuérape	Jaguarete katu itáicha ndokirirĩ. he’i ka’i ruvicha ita’ýrakuérape	TYPE:NEG
Che rasy peẽ napejapómi ogyke pokã	Che cherasy kuri peẽ napejapói kuri ogyke pokã	TENSE:PAS_REC
Amo ñemuha osapukái kuri pohanohára akãguapy ndombovuta	Amo ñemuha osapukáiva’ekue pohanohára akãguapy ndombovúiva’ekue	TENSE:PAS_PLU
Apurahéi kuri ha’e ombojára kuri mbovy apekuéra	Ndapurahéi kuri ha’e ndombojárai kuri mbovy apekuéra	TYPE:NEG
Ha’e ojupi kuri che mba’éma ko ykua	Nde rejupi kuri nde mba’e ko ykua	PERSON:2_SI
Ndaipóri ñe’ê	Ndaipóri ñe’ê	NOCHANGE
Ama oikomi ka’aguy hovy’ûvare okũmbymi hikuái	Che aikomi ka’aguy hovy’ûvare che akũmbymi	PERSON:1_SI
Jaguarete katu itáicha okirirĩ. apurahéi kuri	Jaguarete katu itáicha ndokirirĩ. ndapurahéi kuri	TYPE:NEG
Ha’e nombotujaimi che ogyke - ha’e ndombyaimi che ogyke jaguarete katu itáicha okirirĩ.	Ha’e ombotujáta che ogyke - ha’e ombyaíta che ogyke jaguarete katu itáicha okirirĩta.	TENSE:FUT_SIM
Ijuru ñeimo’ã’ỹva ndojurata che aovevekuéra - ijuru ñeimo’ã’ỹva ndojuramo’ãi che aovevekuéra che rasy	Ijuru ñeimo’ã’ỹva ndojuraiva’ekue che aovevekuéra che cherasy va’ekue	TENSE:PAS_PLU
Ja’e ichupekuéra pe tavy tuichágui	Ja’e ichupekuéra pe tavy tuichágui	NOCHANGE
Ha’ekuéra naiñemoñaréi kuri peẽ napejapómi ogyke pokã	Ñande naiñañemoñaréi kuri ñande najajapómi ogyke pokã	PERSON:1_PL_INC
Ha’e ombojerekuri umi kutuhakuéra poro’o che mba’éma ko ykua	Nde rembojerekuri umi kutuhakuéra tuicháva nde mba’e ko ykua	PERSON:2_SI
Va’ekue, ha’e gui ajapo va’ekue guive.	Va’ekue, ha’e gui ajapo va’ekue guive.	NOCHANGE
Che rasy ha’e oguapy	Che cherasy kuri ha’e oguapýkuri	TENSE:PAS_REC
Pahápe umi apañuãi ñemyatyrõ, ýrõ katu oñemyesakã umi mba’e ñemimby.	Pahápe umi apañuãi ñemyatyrõ, ýrõ katu oñemyesakã umi mba’e ñemimby.	NOCHANGE
Pohanohára akãguapy ndombovuta nde reñembosarái hína	Pohanohára akãguapy ndombovúi kuri nde reñembosarái kuri hína	TENSE:PAS_REC
Ko po ojupi mombe’ukuéra omboty kuri pende arete	Ko po ojupíhina mombe’ukuéra omboty kuri hína pende arete	ASPECT:IPFV
Ha’ekuéra naiñemoñaréi kuri ha’e ojupi kuri	Ha’ekuéra naiñemoñaréita ha’e ojupita	TENSE:FUT_SIM
Táva ndivei kuéra. péicharõ ndaha’evéima diputado, he’i rirérõ guive tenondérupi iñirũnguéra	Táva ndivei kuéra. péicharõ ndaha’evéima diputado, he’i rirérõ guive tenondérupi iñirũnguéra	NOCHANGE
Ndaupéichairõ upe veto ojerereko va’erã mba’evérõ.	Ndaupéichairõ upe veto ojerereko va’erã mba’evérõ.	NOCHANGE
Ha’e ombojerekuri umi kutuhakuéra poro’o ko po ojupi	Ha’e ombojerehina kuri umi kutuhakuéra tuicháva ko po ojupíhina	ASPECT:IPFV
Ha’e ombojára kuri mbovy apekuéra che rasy	Nde rembojára kuri mbovy apekuéra nde nderasy	PERSON:2_SI
Ko mombe’upy ohenduká kuri chéve che ru. che rasy	Ko mombe’upy ndohenduká kuri chéve che ru. ndacherásyi	TYPE:NEG
Ijuru ñeimo’ã’ỹva ndojurata che aovevekuéra - ijuru ñeimo’ã’ỹva ndojuramo’ãi che aovevekuéra ore temimbo’e tie’ỹ ojapopami	Ijuru ñeimo’ã’ỹva ndojurai che aovevekuéra ore temimbo’e tie’ỹ ojapopa	TENSE:PRE_SIM
Ha’e oguapy he’i ka’i ruvicha ta’ýra kuérape	Ha’e ndoguapýi he’i ka’i ruvicha ita’ýrakuérape	TYPE:NEG
Oipuru hikuái ka’a ha ho’u terere. ko po ojupi	Ndoipurui hikuái ka’a térã ho’u terere. ko po ndojupíri	TYPE:NEG
Ñe’ẽngatujára kuimba’e ha kuña omýiva tesape oguerúva	Ñe’ẽngatujára kuimba’e ha kuña omýiva tesape oguerúva	NOCHANGE
Mba’éichapa ha moõ mevépa oho ojopóre mokõive. ko tembiapo	Mba’éichapa ha moõ mevépa oho ojopóre mokõive. ko tembiapo	NOCHANGE
Ha’e ndombojaruita chéngo ndaikuaái upévape.	Ha’e ndombojarui kuri chéngo ndaikuaái kuri hina upévape.	TENSE:PAS_REC
Nde nderemoheñói nde nderejapói	Nde remoheñói nde rejapo	TYPE:AFF
Peẽ napejapómi ogyke pokã ha’e ombojerekuri umi kutuhakuéra poro’o	Nde nderejapómi ogyke pokã nde rembojerekuri umi kutuhakuéra tuicháva	PERSON:2_SI
Ha’e ojupi kuri he’i ka’i ruvicha ta’ýra kuérape	Che ajupi kuri che, ka’i ruvicha, ha’e che ta’yrakuérape	PERSON:1_SI
Amo ñemuha osapukái kuri he’i ka’i ruvicha ta’ýra kuérape	Amo ñemuha nosapukái kuri he’i ka’i ruvicha ita’ýrakuérape	TYPE:NEG
- nde tuja pituva, sonseraiténgo peteĩ ña’ẽ pyahu, mba’eháiko nderejeruré pe pira’ípe ñande róga pyahurã.	- nde tuja pituva, sonseraiténgo peteĩ ña’ẽ pyahu, mba’eháiko nderejeruré pe pira’ípe ñande róga pyahurã.	NOCHANGE
Ku mbói oñorairõ jaguarete katu itáicha okirirĩ.	Ku mbói oñorairõta jaguarete katu itáicha okirirĩta.	TENSE:FUT_SIM
Apurahéi kuri ha’e oguapy	Ndapurahéi kuri ha’e ndoguapýi	TYPE:NEG
Okũmbymi hikuái amo ñemuha osapukái kuri	Ndokũmbýimi hikuái amo ñemuha nosapukái kuri	TYPE:NEG
Apurahéi kuri temirendukuéra omongakuaa	Apurahéitta temirendukuéra omongakuaata	TENSE:FUT_SIM
Apurahéi kuri ha’e oguapy	Apurahéi va’ekue ha’e oguapýva’ekue	TENSE:PAS_PLU
Ku mbói oñorairõ ha’e ombojára kuri mbovy apekuéra	Ku mbói oñorairõta ha’e ombojárata mbovy apekuéra	TENSE:FUT_SIM
- te’ýi hetahápe, ombohérakuri te’ýi (te’yikuary)	- te’ýi hetahápe, ombohérakuri te’ýi (te’yikuary)	NOCHANGE
Ija’e’y rupi pe mitâkuña ndojejuhúi.	Ija’e’y rupi pe mitâkuña ndojejuhúi.	NOCHANGE
Ojejerurehápe, terã opa ary.	Ojejerurehápe, terã opa ary.	NOCHANGE
Che rasy amo ñemuha osapukái kuri	Ndacherásyi amo ñemuha nosapukái kuri	TYPE:NEG
Ha’e nombotujaimi che ogyke - ha’e ndombyaimi che ogyke che rasy	Ha’e ndombotujaikuri hina che ogyke - ha’e ndombyaikuri hina che ogyke che cherasy kuri	TENSE:PAS_REC
Umi mba’ekuera arekova apytepe iporãveva, arekogueteri ñe’ê nda’eíva araka’eve.	Umi mba’ekuera arekova apytepe iporãveva, arekogueteri ñe’ê nda’eíva araka’eve.	NOCHANGE
Ha’e nombotujaimi che ogyke - ha’e ndombyaimi che ogyke oipuru hikuái ka’a ha ho’u terere.	Ha’e ombotujáta che ogyke - ha’e ombyaíta che ogyke oipuruta hikuái ka’a ha ho’uta terere.	TENSE:FUT_SIM
Hose ndaikatúi ohupyty hogue ojapo hagua tupãsýme hogarãmi. upémarõjeko oñesũ	Hose ndaikatúi ohupyty hogue ojapo hagua tupãsýme hogarãmi. upémarõjeko oñesũ	NOCHANGE
Umi mba’e jahasáva rupive jahechakuaa	Umi mba’e jahasáva rupive jahechakuaa	NOCHANGE
Che mba’éma ko ykua amo ñemuha osapukái kuri	Ndachemba’ei ko ykua amo ñemuha nosapukái kuri	TYPE:NEG
Táva guasu argentino hesâi.	Táva guasu argentino hesâi.	NOCHANGE
Ha’ekuéra naiñemoñaréi kuri jaguarete katu itáicha okirirĩ.	Ha’ekuéra naiñemoñaréita jaguarete katu itáicha okirirĩta.	TENSE:FUT_SIM
Che mba’éma ko ykua che nañemoingeta	Nde mba’e ko ykua nde nareñemoingeta	PERSON:2_SI
Ama oikomi ka’aguy hovy’ûvare jaguarete katu itáicha okirirĩ.	Ama ndoikomi ka’aguy hovy’ûvare jaguarete katu itáicha ndokirirĩ.	TYPE:NEG
Apurahéi kuri oipuru hikuái ka’a ha ho’u terere.	Apurahéitta oipuruta hikuái ka’a ha ho’uta terere.	TENSE:FUT_SIM
Ko mombe’upy ohenduká kuri chéve che ru. nde reñembosarái hína	Ko mombe’upy ndohenduká kuri chéve che ru. nde nereñembosaráiri hína	TYPE:NEG
Mbyjajere itaembo ojeréva kuarahýre.	Mbyjajere itaembo ojeréva kuarahýre.	NOCHANGE
Ku mbói oñorairõ che rasy	Ku mbói oñorairõ hína che rasypota hina	ASPECT:IPFV
Upévare ára ha ára	Upévare ára ha ára	NOCHANGE
Ha’e ndombojaruita ijuru ñeimo’ã’ỹva ndojurata che aovevekuéra - ijuru ñeimo’ã’ỹva ndojuramo’ãi che aovevekuéra	Ha’e ombojaruita ijuru ñeimo’ã’ỹva ojurata che aovevekuéra	TYPE:AFF
Ha’e ombojára kuri mbovy apekuéra ha’e nombotujaimi che ogyke - ha’e ndombyaimi che ogyke	Ha’e ombojárata mbovy apekuéra ha’e ombotujáta che ogyke - ha’e ombyaíta che ogyke	TENSE:FUT_SIM
Hi’ánte chéve apay	Hi’ánte chéve apay	NOCHANGE
Che ajavými iñeikotevẽva akuápe ko po ojupi	Che ndajavýimi iñeikotevẽva akuápe ko po ndojupíri	TYPE:NEG
Ombohetia’éva	Ombohetia’éva	NOCHANGE
Peteĩ ára ko’ẽme che rupágui apu’ãvo	Peteĩ ára ko’ẽme che rupágui apu’ãvo	NOCHANGE
Okũmbymi hikuái mombe’ukuéra omboty kuri pende arete	Ndokũmbýimi hikuái mombe’ukuéra ndombotyi kuri pende arete	TYPE:NEG
Ha’ekuéra naiñemoñaréi kuri nde nderejapói	Ha’ekuéra oñemoñaréi kuri nde rejapo	TYPE:AFF
Yso. tr. ha’e ningo panambi térâ mberu ra’y osê ramóva tupi’águi ha okarúva ka’avóre oñembopepo mboyve.	Yso. tr. ha’e ningo panambi térâ mberu ra’y osê ramóva tupi’águi ha okarúva ka’avóre oñembopepo mboyve.	NOCHANGE
Mombe’ukuéra omboty kuri pende arete che rasy	Mombe’ukuéra omboty kuri hína pende arete che rasypota hina	ASPECT:IPFV
